year, month, day, hour, minute, second, lon, lat, depth, mag
1985, 1, 21, 9, 4, 52.000, 166.7800, -45.2100, 12.00, 3.623
1985, 1, 21, 19, 38, 46.000, 176.7400, -37.9000, 12.00, 4.068
1985, 1, 22, 4, 26, 5.000, 172.8500, -40.8700, 1.00, 4.054
1985, 1, 23, 19, 2, 3.000, 177.4700, -38.0000, 40.00, 5.241
1985, 1, 30, 17, 28, 44.000, 174.2200, -42.3900, 36.00, 3.732
1985, 2, 2, 11, 50, 37.000, 174.9200, -40.3900, 33.00, 3.870
1985, 2, 4, 7, 18, 32.000, 178.5800, -38.2900, 12.00, 3.936
1985, 2, 11, 11, 4, 32.000, 167.9600, -44.6900, 12.00, 3.326
1985, 2, 13, 23, 39, 21.000, 173.0000, -40.0400, 12.00, 3.405
1985, 2, 15, 12, 53, 26.000, 167.9500, -44.7200, 12.00, 4.323
1985, 2, 23, 7, 24, 56.000, 178.1900, -35.9900, 12.00, 4.043
1985, 2, 25, 12, 59, 55.000, 166.7600, -45.3700, 5.00, 4.497
1985, 2, 26, 11, 50, 43.000, 168.9200, -44.5900, 12.00, 3.222
1985, 2, 27, 6, 26, 57.000, 174.0500, -42.0000, 12.00, 4.251
1985, 3, 10, 23, 57, 41.000, 173.9800, -42.3200, 14.00, 3.960
1985, 3, 12, 0, 0, 30.000, 174.5500, -41.0300, 36.00, 3.117
1985, 3, 17, 6, 8, 49.000, 164.9900, -46.7900, 12.00, 3.813
1985, 3, 18, 1, 57, 3.000, 175.1600, -41.2900, 22.00, 3.405
1985, 3, 20, 7, 40, 36.000, 175.7700, -39.6200, 12.00, 3.138
1985, 3, 21, 20, 26, 33.000, 166.4200, -45.9800, 12.00, 3.405
1985, 3, 22, 22, 2, 43.000, 167.1800, -46.6600, 12.00, 3.431
1985, 3, 23, 2, 12, 48.000, 175.7300, -40.4200, 12.00, 3.201
1985, 3, 25, 23, 15, 40.000, 171.7900, -41.8400, 12.00, 3.150
1985, 3, 26, 4, 22, 54.000, 175.4500, -40.3500, 12.00, 3.533
1985, 3, 30, 1, 55, 22.000, 174.7200, -41.7500, 11.00, 3.697
1985, 4, 7, 11, 56, 50.000, 175.8200, -41.0300, 2.00, 4.090
1985, 4, 13, 11, 33, 51.000, 174.4300, -40.1800, 33.00, 3.099
1985, 4, 16, 4, 25, 31.000, 172.5500, -40.6400, 12.00, 3.492
1985, 4, 20, 3, 18, 53.000, 167.8900, -44.5300, 5.00, 4.291
1985, 4, 24, 15, 35, 6.000, 177.8400, -38.5100, 12.00, 3.274
1985, 4, 24, 20, 32, 1.000, 177.8700, -38.5000, 12.00, 3.235
1985, 4, 25, 6, 59, 19.000, 174.8500, -39.4900, 33.00, 3.622
1985, 4, 25, 23, 27, 7.000, 174.9700, -40.1500, 16.00, 4.694
1985, 4, 25, 23, 31, 10.000, 174.9500, -40.1300, 12.00, 3.474
1985, 4, 26, 4, 32, 13.000, 176.1400, -38.4800, 3.00, 3.074
1985, 4, 28, 18, 19, 40.000, 176.4700, -37.7300, 12.00, 3.589
1985, 4, 28, 23, 0, 56.000, 176.5400, -37.5800, 12.00, 4.745
1985, 5, 3, 4, 11, 58.000, 172.4400, -40.7800, 12.00, 3.015
1985, 5, 6, 17, 10, 5.000, 179.7300, -37.6900, 35.00, 6.300
1985, 5, 6, 18, 49, 34.000, 180.0100, -37.0200, 33.00, 3.966
1985, 5, 8, 8, 55, 24.000, 177.2600, -37.3600, 12.00, 3.903
1985, 5, 9, 22, 17, 26.000, 174.4700, -41.3300, 28.00, 3.592
1985, 5, 16, 23, 24, 0.000, 175.6300, -39.4800, 11.00, 3.600
1985, 5, 18, 4, 17, 13.000, 177.7300, -37.3100, 33.00, 3.528
1985, 5, 19, 2, 4, 17.000, 172.5000, -41.8500, 0.00, 3.541
1985, 5, 20, 11, 51, 30.000, 177.8300, -37.5400, 33.00, 3.737
1985, 5, 24, 6, 21, 30.000, 172.7500, -42.2000, 7.00, 3.575
1985, 5, 24, 21, 18, 28.000, 178.6700, -37.6500, 33.00, 3.660
1985, 5, 25, 7, 57, 32.000, 179.1900, -35.7900, 33.00, 3.983
1985, 5, 28, 7, 51, 56.000, 168.2100, -45.7300, 33.00, 3.133
1985, 5, 31, 19, 44, 22.000, 175.6000, -40.6800, 28.00, 3.833
1985, 6, 10, 3, 25, 18.000, 167.4500, -44.7400, 1.00, 3.507
1985, 6, 14, 7, 25, 5.000, 168.6000, -44.0100, 1.00, 3.516
1985, 6, 14, 21, 58, 8.000, 174.9950, -41.4110, 25.30, 3.303
1985, 6, 17, 21, 4, 59.000, 177.5200, -39.0500, 31.00, 3.181
1985, 6, 18, 22, 35, 35.000, 166.9800, -45.9100, 6.00, 3.987
1985, 6, 19, 12, 5, 47.000, 167.4100, -44.9200, 12.00, 3.431
1985, 6, 22, 16, 33, 11.000, 177.5200, -39.3600, 5.00, 4.078
1985, 6, 24, 12, 46, 1.000, 172.6600, -40.7500, 12.00, 3.405
1985, 6, 26, 0, 57, 34.000, 175.0000, -39.2900, 29.00, 3.219
1985, 6, 28, 0, 32, 45.000, 174.3900, -40.4700, 33.00, 3.133
1985, 6, 30, 0, 58, 26.000, 178.5900, -35.3900, 33.00, 3.780
1985, 7, 2, 20, 5, 2.000, 175.1600, -39.3300, 36.00, 3.474
1985, 7, 4, 16, 18, 21.000, 174.6700, -41.6500, 31.00, 3.528
1985, 7, 8, 19, 8, 39.000, 175.6900, -39.4600, 12.00, 3.571
1985, 7, 12, 0, 15, 33.000, 174.0400, -41.8200, 5.00, 3.960
1985, 7, 17, 7, 1, 6.000, 166.5800, -45.9200, 12.00, 3.099
1985, 7, 17, 8, 30, 8.000, 175.7000, -39.4900, 12.00, 3.704
1985, 7, 17, 9, 20, 3.000, 176.4000, -40.4000, 33.00, 3.286
1985, 7, 19, 14, 38, 53.000, 177.3900, -38.6700, 26.00, 3.541
1985, 7, 20, 19, 13, 15.000, 177.6500, -38.7300, 19.00, 4.547
1985, 7, 24, 12, 18, 40.000, 165.8300, -46.7900, 12.00, 3.099
1985, 7, 24, 13, 19, 46.000, 165.9200, -46.7300, 12.00, 4.101
1985, 7, 25, 4, 53, 37.000, 175.6500, -39.4800, 12.00, 3.864
1985, 7, 25, 14, 47, 41.000, 175.9100, -40.7200, 33.00, 3.588
1985, 7, 27, 6, 18, 57.000, 174.6220, -41.6500, 33.70, 3.150
1985, 7, 31, 22, 20, 24.000, 175.9700, -38.5800, 1.00, 3.490
1985, 8, 2, 19, 10, 20.000, 172.1900, -42.3600, 1.00, 4.456
1985, 8, 6, 1, 22, 14.000, 178.5400, -39.0600, 25.00, 3.242
1985, 8, 10, 0, 48, 34.000, 166.6400, -45.5400, 12.00, 3.074
1985, 8, 11, 18, 0, 50.000, 174.1300, -42.2000, 21.00, 3.670
1985, 8, 14, 20, 26, 39.000, 175.6400, -40.1300, 33.00, 3.687
1985, 8, 15, 16, 19, 12.000, 176.7700, -40.4200, 33.00, 3.547
1985, 8, 19, 7, 19, 33.000, 175.7500, -37.7800, 12.00, 3.827
1985, 8, 19, 10, 33, 27.000, 168.1200, -44.4400, 12.00, 3.099
1985, 8, 19, 20, 50, 21.000, 168.1100, -44.4000, 12.00, 3.293
1985, 8, 21, 1, 56, 53.000, 175.3300, -40.8400, 12.00, 3.507
1985, 8, 22, 11, 19, 18.000, 174.7800, -39.2500, 12.00, 3.099
1985, 8, 23, 20, 26, 3.000, 171.7300, -41.8600, 12.00, 3.130
1985, 8, 25, 12, 54, 40.000, 174.9800, -40.0200, 12.00, 3.887
1985, 8, 31, 2, 16, 13.000, 179.5600, -36.1500, 33.00, 4.017
1985, 8, 31, 13, 27, 16.000, 177.0200, -39.8200, 28.00, 3.620
1985, 9, 6, 0, 33, 58.000, 173.9200, -40.9500, 33.00, 3.262
1985, 9, 9, 12, 20, 58.000, 173.0500, -39.8500, 25.00, 3.231
1985, 9, 10, 15, 32, 55.000, 172.6800, -42.2300, 6.00, 3.144
1985, 9, 12, 12, 10, 7.000, 176.7700, -39.9300, 33.00, 3.431
1985, 9, 12, 18, 24, 17.000, 166.8700, -45.3500, 32.00, 3.278
1985, 9, 16, 12, 55, 40.000, 173.3600, -39.6000, 6.00, 3.691
1985, 9, 16, 23, 47, 12.000, 176.9200, -37.7600, 7.00, 4.578
1985, 9, 20, 9, 31, 34.000, 164.7400, -47.3600, 33.00, 3.337
1985, 9, 21, 13, 50, 15.000, 165.3300, -46.7900, 33.00, 4.823
1985, 9, 24, 15, 27, 25.000, 178.8400, -38.5400, 33.00, 3.252
1985, 9, 30, 2, 30, 33.000, 173.8600, -39.2000, 10.00, 3.066
1985, 10, 2, 9, 6, 9.000, 178.2000, -39.1600, 33.00, 3.333
1985, 10, 3, 2, 6, 35.000, 172.3800, -41.5200, 8.00, 3.259
1985, 10, 8, 2, 25, 15.000, 167.2300, -45.2300, 12.00, 3.269
1985, 10, 8, 21, 43, 2.000, 178.0400, -35.6800, 33.00, 3.915
1985, 10, 9, 8, 14, 44.000, 167.8600, -44.4000, 5.00, 3.680
1985, 10, 10, 23, 46, 42.000, 178.3000, -37.4600, 5.00, 3.575
1985, 10, 14, 6, 40, 35.000, 174.7600, -40.5000, 33.00, 3.894
1985, 10, 15, 4, 33, 33.000, 175.0500, -40.9300, 8.00, 3.133
1985, 10, 19, 4, 37, 29.000, 177.7000, -39.3300, 33.00, 4.196
1985, 10, 23, 1, 11, 42.000, 174.1500, -41.6800, 11.00, 3.418
1985, 10, 23, 15, 30, 3.000, 174.5900, -41.5400, 27.00, 3.391
1985, 10, 31, 14, 15, 53.000, 177.0100, -37.5700, 9.00, 3.395
1985, 11, 1, 0, 47, 9.000, 166.1700, -47.2400, 12.00, 3.650
1985, 11, 2, 6, 58, 31.000, 175.1900, -40.2600, 12.00, 3.120
1985, 11, 4, 8, 6, 38.000, 167.2400, -45.2300, 5.00, 3.660
1985, 11, 8, 13, 20, 32.000, 172.7600, -41.1200, 11.00, 3.372
1985, 11, 11, 14, 51, 34.000, 178.3000, -38.6200, 26.00, 3.344
1985, 11, 12, 16, 26, 34.000, 176.7800, -38.0100, 3.00, 3.070
1985, 11, 12, 23, 49, 15.000, 177.0900, -38.4200, 33.00, 3.140
1985, 11, 13, 5, 49, 29.000, 173.4600, -39.6700, 12.00, 3.150
1985, 11, 13, 16, 30, 27.000, 177.2400, -37.7000, 1.00, 3.324
1985, 11, 16, 15, 31, 19.000, 179.3600, -36.1300, 12.00, 3.589
1985, 11, 16, 16, 15, 49.000, 178.0900, -35.9900, 12.00, 3.752
1985, 11, 19, 9, 59, 16.000, 172.2100, -41.4300, 5.00, 3.507
1985, 11, 20, 12, 21, 15.000, 172.5700, -41.1100, 5.00, 3.609
1985, 11, 22, 8, 42, 44.000, 175.8100, -39.4900, 5.00, 3.609
1985, 11, 22, 11, 30, 12.000, 175.5010, -40.5730, 31.80, 3.303
1985, 11, 26, 8, 24, 18.000, 177.1100, -34.7700, 12.00, 4.867
1985, 11, 26, 17, 28, 19.000, 177.2100, -39.9700, 2.00, 3.150
1985, 11, 27, 0, 26, 16.000, 178.2400, -37.1000, 12.00, 4.438
1985, 11, 27, 4, 52, 43.000, 178.5200, -36.0200, 33.00, 4.196
1985, 11, 27, 11, 21, 18.000, 174.2700, -39.9900, 12.00, 3.235
1985, 12, 1, 11, 5, 1.000, 174.6000, -41.6100, 16.00, 4.068
1985, 12, 2, 4, 24, 57.000, 177.1600, -39.5100, 27.00, 3.125
1985, 12, 2, 8, 44, 23.000, 178.7900, -35.3600, 33.00, 4.180
1985, 12, 2, 17, 32, 44.000, 177.1100, -39.4700, 23.00, 3.686
1985, 12, 4, 7, 38, 46.000, 176.5900, -39.7500, 33.00, 3.099
1985, 12, 5, 9, 58, 22.000, 176.2500, -40.4300, 33.00, 3.079
1985, 12, 5, 15, 41, 14.000, 177.4800, -37.9800, 33.00, 3.276
1985, 12, 7, 18, 47, 15.000, 175.1900, -41.1000, 19.00, 3.354
1985, 12, 7, 23, 20, 3.000, 167.8200, -44.3400, 12.00, 3.120
1985, 12, 7, 23, 53, 54.000, 166.9700, -46.0400, 12.00, 3.099
1985, 12, 10, 22, 46, 49.000, 179.8400, -36.3200, 33.00, 3.405
1985, 12, 13, 13, 12, 57.000, 179.5500, -35.5900, 12.00, 4.229
1985, 12, 14, 1, 46, 52.000, 179.4300, -36.5600, 12.00, 4.272
1985, 12, 14, 14, 48, 35.000, 177.1700, -37.5900, 5.00, 3.813
1985, 12, 15, 4, 16, 10.000, 174.9700, -40.1200, 12.00, 3.743
1985, 12, 17, 12, 28, 36.000, 176.6600, -38.1500, 5.00, 3.184
1985, 12, 17, 13, 46, 58.000, 176.6600, -38.1300, 5.00, 3.426
1985, 12, 25, 3, 19, 6.000, 173.9000, -39.2300, 5.00, 3.184
1985, 12, 27, 0, 38, 40.000, 176.1300, -40.6800, 12.00, 3.201
1985, 12, 27, 11, 22, 54.000, 166.2300, -46.1400, 33.00, 3.125
1985, 12, 27, 23, 15, 30.000, 176.6400, -41.1100, 12.00, 3.520
1985, 12, 29, 9, 48, 28.000, 177.4100, -38.7700, 31.00, 3.324
1985, 12, 30, 18, 52, 34.000, 166.1100, -47.5700, 12.00, 3.380
1986, 1, 7, 15, 32, 47.000, 178.9500, -38.8500, 12.00, 3.337
1986, 1, 8, 1, 35, 54.000, 176.4000, -37.7100, 12.00, 3.201
1986, 1, 9, 1, 17, 2.000, 166.4700, -45.9300, 12.00, 3.630
1986, 1, 9, 22, 37, 53.000, 171.8300, -41.8800, 12.00, 3.347
1986, 1, 10, 1, 52, 22.000, 177.1800, -38.7600, 33.00, 3.099
1986, 1, 12, 7, 46, 4.000, 167.3200, -44.9500, 12.00, 3.711
1986, 1, 16, 16, 56, 19.000, 165.4500, -47.6900, 33.00, 3.609
1986, 1, 16, 20, 37, 50.000, 175.1400, -40.8100, 25.00, 3.627
1986, 1, 18, 11, 40, 18.000, 166.6500, -45.2800, 12.00, 3.252
1986, 1, 19, 10, 28, 53.000, 166.9100, -45.2800, 12.00, 3.055
1986, 1, 20, 6, 34, 53.000, 166.0400, -47.9700, 33.00, 4.119
1986, 1, 20, 19, 3, 58.000, 165.9600, -47.9700, 33.00, 3.983
1986, 1, 27, 16, 35, 28.000, 172.7200, -42.2000, 5.00, 3.639
1986, 1, 29, 19, 12, 2.000, 178.7800, -37.7100, 32.00, 3.533
1986, 2, 1, 11, 5, 6.000, 179.4700, -35.9100, 33.00, 4.255
1986, 2, 7, 11, 10, 23.000, 166.6800, -45.6700, 1.00, 3.737
1986, 2, 8, 5, 45, 39.000, 177.5100, -38.8900, 33.00, 3.405
1986, 2, 9, 18, 58, 46.000, 175.3000, -40.2300, 1.00, 3.956
1986, 2, 10, 19, 56, 21.000, 173.8300, -39.1800, 12.00, 3.691
1986, 2, 11, 15, 9, 19.000, 175.9000, -38.7900, 12.00, 3.038
1986, 2, 11, 15, 9, 41.000, 175.9300, -38.8200, 10.00, 3.383
1986, 2, 12, 6, 23, 53.000, 172.3100, -41.4300, 12.00, 3.120
1986, 2, 12, 22, 32, 32.000, 176.9200, -40.0400, 33.00, 4.657
1986, 2, 13, 14, 26, 14.000, 176.3100, -40.8700, 37.00, 3.405
1986, 2, 17, 7, 48, 10.000, 177.6100, -37.3300, 12.00, 3.289
1986, 2, 18, 14, 58, 49.000, 173.6800, -42.0800, 23.00, 3.269
1986, 2, 20, 7, 46, 6.000, 178.8100, -37.7600, 28.00, 3.874
1986, 2, 20, 18, 27, 57.000, 177.2500, -37.2800, 12.00, 3.493
1986, 2, 28, 11, 41, 18.000, 177.1400, -38.3800, 33.00, 3.109
1986, 2, 28, 15, 17, 8.000, 167.9700, -44.5800, 26.00, 4.090
1986, 2, 28, 23, 49, 39.000, 178.2800, -35.4100, 33.00, 4.303
1986, 3, 1, 5, 1, 10.000, 167.3400, -45.5100, 12.00, 3.176
1986, 3, 2, 20, 14, 39.000, 175.8600, -39.5200, 33.00, 3.133
1986, 3, 4, 1, 25, 40.000, 179.1000, -37.0000, 12.00, 4.085
1986, 3, 4, 4, 8, 21.000, 176.6700, -37.7600, 12.00, 3.337
1986, 3, 4, 7, 10, 53.000, 178.8900, -36.9400, 12.00, 3.966
1986, 3, 4, 15, 26, 28.000, 177.8000, -38.0700, 32.00, 3.099
1986, 3, 6, 16, 57, 0.000, 178.7800, -38.2100, 36.00, 3.385
1986, 3, 7, 19, 55, 52.000, 171.9900, -41.6900, 12.00, 3.741
1986, 3, 8, 16, 18, 5.000, 175.2300, -39.3200, 33.00, 3.405
1986, 3, 14, 1, 52, 39.000, 174.1600, -40.9400, 33.00, 3.711
1986, 3, 14, 16, 35, 28.000, 174.6600, -41.1400, 30.00, 3.079
1986, 3, 15, 15, 6, 12.000, 172.4000, -41.0100, 12.00, 3.269
1986, 3, 16, 1, 44, 51.000, 175.6500, -39.4400, 12.00, 3.099
1986, 3, 18, 9, 55, 52.000, 176.9000, -38.0500, 12.00, 3.041
1986, 3, 18, 11, 16, 40.000, 174.5900, -41.8100, 29.00, 3.372
1986, 3, 21, 1, 22, 25.000, 166.6700, -45.4800, 12.00, 4.017
1986, 3, 22, 23, 13, 29.000, 176.6000, -39.4400, 20.00, 3.294
1986, 3, 23, 22, 21, 56.000, 172.8100, -39.9200, 12.00, 3.558
1986, 3, 24, 18, 50, 16.000, 172.8400, -39.8800, 12.00, 4.401
1986, 3, 25, 15, 44, 10.000, 173.4000, -40.6200, 12.00, 3.449
1986, 3, 31, 4, 34, 11.000, 167.1200, -46.2500, 33.00, 3.987
1986, 4, 3, 2, 8, 50.000, 172.4900, -42.3700, 1.00, 3.394
1986, 4, 4, 12, 22, 20.000, 174.8400, -40.9100, 33.00, 3.181
1986, 4, 5, 3, 54, 7.000, 178.4600, -36.4700, 33.00, 4.034
1986, 4, 5, 8, 34, 6.000, 173.4000, -40.7300, 24.00, 3.803
1986, 4, 9, 5, 43, 20.000, 168.2900, -44.3500, 5.00, 4.180
1986, 4, 14, 16, 47, 27.000, 167.2000, -45.2300, 12.00, 3.609
1986, 4, 14, 22, 10, 37.000, 175.8000, -40.7600, 33.00, 4.255
1986, 4, 16, 3, 55, 1.000, 172.6500, -42.1100, 12.00, 3.405
1986, 4, 16, 21, 22, 5.000, 168.2400, -45.1800, 12.00, 3.762
1986, 4, 18, 7, 56, 20.000, 177.3500, -39.1300, 33.00, 3.643
1986, 4, 18, 8, 8, 40.000, 176.4000, -40.3400, 33.00, 3.252
1986, 4, 19, 1, 24, 14.000, 173.8400, -39.2300, 13.00, 3.201
1986, 4, 20, 14, 9, 20.000, 174.2900, -40.3400, 33.00, 3.622
1986, 4, 21, 1, 15, 49.000, 168.2600, -45.0700, 12.00, 3.252
1986, 4, 28, 5, 5, 25.000, 175.7400, -39.7200, 24.00, 3.317
1986, 5, 2, 4, 45, 13.000, 172.8200, -40.7500, 1.00, 3.391
1986, 5, 2, 16, 27, 59.000, 177.1900, -37.5800, 1.00, 3.405
1986, 5, 3, 13, 10, 57.000, 175.5260, -40.9680, 29.50, 3.303
1986, 5, 3, 23, 41, 16.000, 177.8200, -38.3100, 12.00, 3.711
1986, 5, 4, 11, 42, 38.000, 176.8200, -40.3200, 33.00, 4.221
1986, 5, 6, 1, 46, 53.000, 177.8300, -38.6900, 33.00, 3.364
1986, 5, 7, 23, 35, 19.000, 173.5800, -42.2600, 12.00, 3.201
1986, 5, 9, 6, 48, 30.000, 177.4500, -38.6300, 33.00, 3.904
1986, 5, 9, 19, 20, 37.000, 178.6400, -37.9800, 33.00, 3.219
1986, 5, 11, 5, 34, 50.000, 178.4800, -37.2300, 33.00, 3.385
1986, 5, 11, 11, 41, 39.000, 178.7300, -37.6400, 33.00, 3.541
1986, 5, 14, 7, 54, 6.000, 177.0600, -38.2700, 12.00, 4.462
1986, 5, 14, 9, 44, 46.000, 173.3500, -40.5900, 12.00, 3.431
1986, 5, 19, 1, 17, 51.000, 177.4000, -39.2300, 33.00, 3.630
1986, 5, 30, 5, 4, 59.000, 171.8400, -41.8600, 20.00, 3.273
1986, 5, 31, 1, 38, 0.000, 167.1400, -46.0300, 33.00, 3.431
1986, 5, 31, 4, 30, 2.000, 176.1100, -38.7100, 1.00, 3.711
1986, 6, 5, 6, 6, 55.000, 172.6000, -42.2300, 12.00, 3.691
1986, 6, 6, 9, 59, 12.000, 175.0800, -40.0400, 33.00, 3.099
1986, 6, 7, 18, 29, 30.000, 178.9600, -36.0200, 33.00, 3.874
1986, 6, 8, 5, 3, 20.000, 178.4200, -36.2400, 33.00, 3.915
1986, 6, 10, 8, 26, 1.000, 166.8900, -44.9500, 12.00, 3.737
1986, 6, 13, 19, 19, 46.000, 178.6000, -38.3100, 33.00, 3.150
1986, 6, 15, 17, 53, 4.000, 177.8200, -37.3200, 33.00, 3.405
1986, 6, 15, 23, 38, 42.000, 175.8100, -39.4800, 12.00, 3.405
1986, 6, 19, 17, 31, 19.000, 175.6600, -40.2900, 24.00, 3.477
1986, 6, 21, 4, 26, 20.000, 175.1180, -41.1640, 27.90, 3.201
1986, 6, 21, 21, 7, 50.000, 174.5440, -41.7080, 32.70, 3.048
1986, 6, 25, 16, 30, 39.000, 173.9400, -40.6400, 33.00, 3.446
1986, 6, 28, 21, 32, 40.000, 175.3000, -39.1900, 23.00, 3.405
1986, 6, 28, 22, 41, 0.000, 177.4100, -38.7200, 30.00, 3.324
1986, 6, 29, 19, 55, 59.000, 174.0300, -42.3500, 11.00, 3.788
1986, 7, 1, 2, 45, 26.000, 175.0200, -39.4100, 5.00, 3.844
1986, 7, 2, 0, 17, 3.000, 174.0300, -42.3100, 12.00, 3.321
1986, 7, 3, 16, 41, 6.000, 176.3400, -38.3300, 5.00, 3.286
1986, 7, 4, 4, 18, 33.000, 175.7600, -39.4600, 12.00, 3.140
1986, 7, 4, 22, 20, 54.000, 167.1800, -46.6400, 12.00, 3.337
1986, 7, 6, 3, 23, 48.000, 177.0500, -39.4700, 33.00, 3.269
1986, 7, 8, 9, 4, 7.000, 178.1900, -38.5500, 33.00, 3.405
1986, 7, 9, 19, 40, 47.000, 173.6200, -41.2300, 12.00, 3.114
1986, 7, 11, 8, 27, 47.000, 166.2200, -46.0000, 33.00, 5.600
1986, 7, 11, 16, 56, 43.000, 167.8800, -44.6900, 12.00, 4.364
1986, 7, 11, 17, 26, 53.000, 178.5900, -37.4200, 19.00, 3.456
1986, 7, 14, 9, 51, 47.000, 175.3530, -41.2440, 29.80, 3.048
1986, 7, 19, 16, 37, 3.000, 172.3700, -41.1600, 5.00, 3.528
1986, 7, 23, 3, 54, 6.000, 166.7900, -45.7100, 5.00, 4.439
1986, 7, 27, 12, 17, 40.000, 176.4900, -37.6400, 12.00, 3.609
1986, 7, 29, 18, 23, 42.000, 167.7300, -45.0600, 12.00, 4.309
1986, 8, 1, 21, 29, 18.000, 165.6700, -46.9900, 33.00, 4.272
1986, 8, 3, 3, 9, 48.000, 179.3800, -36.7900, 33.00, 3.303
1986, 8, 3, 17, 18, 15.000, 177.4300, -38.7400, 32.00, 3.711
1986, 8, 5, 1, 17, 55.000, 172.8300, -42.2600, 12.00, 3.232
1986, 8, 6, 6, 5, 33.000, 171.7400, -41.8600, 12.00, 3.844
1986, 8, 6, 10, 18, 52.000, 172.7900, -42.2600, 12.00, 3.940
1986, 8, 6, 14, 26, 24.000, 176.7900, -37.8200, 12.00, 3.031
1986, 8, 6, 18, 32, 53.000, 177.1800, -39.4700, 29.00, 3.099
1986, 8, 7, 2, 6, 50.000, 175.1500, -39.9500, 33.00, 3.252
1986, 8, 10, 9, 48, 32.000, 174.1900, -39.8500, 12.00, 3.184
1986, 8, 10, 15, 30, 15.000, 177.9100, -39.0700, 33.00, 3.082
1986, 8, 11, 3, 43, 11.000, 174.6100, -40.1800, 33.00, 3.565
1986, 8, 11, 12, 1, 5.000, 174.1100, -40.9400, 32.00, 3.507
1986, 8, 15, 22, 34, 4.000, 175.1400, -41.1500, 9.00, 4.213
1986, 8, 23, 23, 47, 51.000, 179.2660, -34.6690, 28.30, 6.392
1986, 8, 25, 18, 27, 24.000, 167.6900, -45.2300, 12.00, 3.507
1986, 8, 27, 5, 27, 10.000, 175.9800, -40.9400, 33.00, 3.449
1986, 8, 27, 7, 36, 35.000, 166.7800, -45.1600, 12.00, 3.609
1986, 8, 27, 19, 24, 16.000, 173.8000, -39.1400, 11.00, 3.303
1986, 8, 27, 20, 38, 14.000, 168.3200, -44.2600, 33.00, 3.099
1986, 8, 28, 20, 40, 45.000, 174.4430, -41.2680, 37.60, 3.201
1986, 8, 31, 17, 39, 29.000, 175.6600, -39.5500, 12.00, 3.176
1986, 9, 1, 21, 53, 6.000, 175.8600, -36.7600, 12.00, 3.507
1986, 9, 3, 0, 44, 53.000, 168.5100, -44.5200, 33.00, 3.125
1986, 9, 4, 11, 16, 16.000, 178.8600, -37.4100, 12.00, 3.354
1986, 9, 5, 14, 29, 37.000, 174.4600, -40.1200, 31.00, 3.840
1986, 9, 9, 14, 6, 20.000, 174.9800, -40.1500, 12.00, 3.864
1986, 9, 9, 17, 43, 13.000, 175.7100, -39.4900, 5.00, 3.238
1986, 9, 10, 20, 54, 26.000, 177.9500, -38.6500, 11.00, 3.380
1986, 9, 10, 21, 3, 0.000, 177.9700, -38.6700, 12.00, 4.119
1986, 9, 11, 16, 4, 11.000, 177.1300, -38.6900, 33.00, 3.592
1986, 9, 12, 12, 32, 10.000, 178.0900, -34.7600, 33.00, 4.255
1986, 9, 13, 23, 56, 44.000, 174.2800, -41.6000, 12.00, 4.221
1986, 9, 16, 3, 25, 26.000, 168.7000, -44.0800, 5.00, 3.565
1986, 9, 17, 2, 7, 48.000, 168.1000, -45.2800, 12.00, 3.813
1986, 9, 17, 22, 35, 46.000, 175.8300, -40.7100, 33.00, 4.196
1986, 9, 18, 3, 57, 50.000, 173.3800, -42.2400, 5.00, 3.176
1986, 9, 20, 1, 58, 13.000, 173.1600, -41.0400, 33.00, 3.571
1986, 9, 29, 0, 18, 8.000, 177.9600, -39.1400, 33.00, 3.238
1986, 10, 8, 10, 21, 10.000, 172.1600, -40.8700, 5.00, 4.279
1986, 10, 8, 15, 13, 15.000, 176.9200, -40.0500, 33.00, 3.827
1986, 10, 9, 3, 43, 15.000, 178.6300, -38.5500, 33.00, 3.946
1986, 10, 10, 0, 34, 15.000, 176.3100, -39.6700, 33.00, 4.608
1986, 10, 11, 17, 33, 55.000, 178.9800, -35.3600, 33.00, 3.973
1986, 10, 15, 2, 29, 42.000, 173.8900, -42.1500, 12.00, 3.643
1986, 10, 19, 12, 16, 53.000, 177.5700, -37.7900, 33.00, 3.372
1986, 10, 20, 4, 48, 32.000, 177.2600, -38.0200, 33.00, 3.422
1986, 10, 22, 17, 49, 48.000, 175.3500, -39.2300, 22.00, 3.329
1986, 10, 24, 7, 49, 37.000, 175.2600, -39.1900, 12.00, 3.755
1986, 10, 24, 11, 0, 41.000, 180.0300, -36.9700, 33.00, 3.380
1986, 10, 25, 23, 54, 22.000, 175.4600, -39.9500, 12.00, 3.762
1986, 10, 31, 16, 24, 16.000, 166.9600, -45.1300, 12.00, 3.405
1986, 10, 31, 17, 20, 58.000, 166.8700, -45.2900, 12.00, 3.201
1986, 11, 3, 0, 9, 8.000, 175.4600, -40.9000, 12.00, 3.568
1986, 11, 4, 9, 39, 29.000, 173.6700, -41.6800, 33.00, 3.048
1986, 11, 5, 4, 9, 34.000, 177.2100, -39.6500, 28.00, 3.354
1986, 11, 8, 6, 34, 45.000, 166.4000, -46.6600, 12.00, 3.558
1986, 11, 9, 11, 11, 40.000, 172.0700, -41.5900, 1.00, 3.591
1986, 11, 9, 15, 11, 30.000, 177.0700, -38.2800, 15.00, 3.558
