PublicID,Date,Latitude,Longitude,strike1,dip1,rake1,strike2,dip2,rake2,ML,Mw,Mo,CD,NS,DC,Mxx,Mxy,Mxz,Myy,Myz,Mzz,VR,Tva,Tpl,Taz,Nva,Npl,Naz,Pva,Ppl,Paz,Pos_longitude,tectclass,fault_depth,fault_offset
2366369,20050217213100,-39.9041,174.6024,43,70,77,259,24,123,5.2,4.6,9.67e+22,30,5,93,-490.68,337.79,449.0,-94.65,-568.75,585.33,72,948.24,62,292,36.74,13,47,-984.98,24,144,174.6024,Crustal,74.14094,44.14094
2374219,20050308034600,-35.6249,178.2846,215,80,111,330,23,27,4.5,4.4,4.28e+22,4,3,77,117.34,44.69,-214.77,-240.21,306.37,122.87,68,401.96,51,148,52.17,20,31,-454.14,32,288,178.2846,Crustal,0.0,-4.0
2376455,20050313150800,-40.1788,173.6723,317,86,-67,57,23,-169,6.4,5.3,1.09e+24,138,10,75,4663.54,2001.05,7087.19,-3611.15,7007.39,-1052.4,73,11667.01,37,27,-1452.3,23,135,-10214.71,45,250,173.6723,Slab,122.6837,-15.316299999999998
2376569,20050313223000,-35.28,178.4586,206,83,101,329,13,34,4.7,4.8,2.04e+23,4,3,52,590.29,266.04,-756.36,-855.6,1778.25,265.3,60,1762.49,51,128,550.77,11,24,-2313.26,37,286,178.4586,Crustal,0.0,-4.0
2376763,20050314080400,-45.0793,166.8092,244,62,127,6,45,41,5.3,5.2,7.44e+23,10,8,88,-834.33,4642.31,-3668.58,-4041.05,-262.51,4875.39,86,7209.32,56,204,456.81,32,44,-7666.13,10,309,166.8092,Interface,11.2934408188,1.2934408188000006
2376786,20050314093800,-45.0597,166.7731,351,82,-40,88,51,-169,4.2,3.9,7.53e+21,14,5,18,15.78,64.14,26.28,12.44,37.47,-28.23,74,94.79,20,46,-38.96,50,161,-55.82,33,302,166.7731,Outer-rise,8.69411087036,-5.305889129640001
2377454,20050316012800,-43.9508,169.5626,164,89,24,73,66,178,4.3,3.7,4.21e+21,10,6,94,20.64,32.57,6.2,-20.49,15.76,-0.15,68,42.7,18,31,-1.27,66,166,-41.43,16,296,169.5626,Crustal,0.0,-10.0
2378887,20050319144000,-43.2198,171.6218,360,79,22,265,68,168,4.2,4.0,9.75e+21,8,6,85,-1.44,89.13,-13.73,-18.57,-32.32,20.01,74,93.57,24,225,7.83,65,24,-101.41,7,131,171.6218,Crustal,0.0,-8.0
2385032,20050402020700,-44.3705,169.8714,33,67,89,216,23,93,4.9,4.7,1.24e+23,4,10,81,-208.17,494.92,469.86,-605.76,-739.25,813.93,86,1176.66,68,301,125.95,1,33,-1302.61,22,124,169.8714,Crustal,0.0,-4.0
2388633,20050410210400,-42.9846,171.0234,240,59,134,359,51,41,4.2,3.8,6.11e+21,2,3,88,2.43,36.9,-26.81,-41.39,-6.59,38.96,76,59.17,54,205,3.84,36,34,-63.01,5,301,171.0234,Crustal,0.0,-2.0
2618685,20050410224600,-42.9995,171.0272,194,57,75,41,36,113,4.1,3.8,5.98e+21,4,2,87,-6.54,26.29,1.13,-43.96,25.12,50.5,75,57.73,73,64,4.12,13,202,-61.84,11,295,171.0272,Crustal,0.0,-4.0
2388847,20050411075100,-41.65,174.5499,81,77,25,345,66,166,4.8,4.3,3.23e+22,24,3,80,-126.76,-260.39,117.91,92.06,-102.63,34.69,71,340.14,27,306,-34.65,62,107,-305.49,7,211,174.5499,Slab,21.91007,-2.089929999999999
2389200,20050412024400,-37.1546,176.9123,34,64,-84,200,27,-102,4.0,3.7,4.12e+21,8,4,84,4.41,-15.8,-15.15,26.48,19.82,-30.89,62,42.94,19,119,-3.4,6,211,-39.53,70,318,176.9123,Crustal,175.1635,167.1635
2389555,20050412223200,-41.7139,174.285,15,56,129,139,50,47,4.3,4.0,1.19e+22,27,3,25,55.33,-43.54,13.42,-135.8,-16.91,80.47,60,91.64,58,343,54.44,32,170,-146.08,3,78,174.285,Interface,24.738970000000002,-2.261029999999998
2391405,20050416235800,-44.3498,169.5298,250,84,159,343,69,7,4.8,4.4,4.29e+22,10,9,79,241.16,314.5,-171.45,-236.7,-12.04,-4.46,75,453.03,19,205,-48.68,68,55,-404.35,10,298,169.5298,Crustal,0.0,-10.0
2395344,20050425081900,-45.8777,166.8652,334,59,-37,85,59,-143,5.3,4.5,7.46e+22,93,5,96,476.2,463.62,-183.1,-84.99,338.31,-391.21,77,737.57,0,29,16.49,43,119,-754.06,47,300,166.8652,Slab,57.1398849487,-35.8601150513
2397729,20050430132800,-38.3419,177.174,29,90,97,120,7,1,4.2,3.9,8.67e+21,42,2,51,-6.16,-20.82,45.77,-5.88,-72.97,12.04,82,98.87,45,306,-24.35,7,209,-74.53,45,112,177.174,Interface,46.119659999999996,4.119659999999996
2398629,20050502153500,-43.9412,168.9747,162,60,38,51,58,144,5.8,5.5,1.8e+24,13,9,79,6961.64,7482.49,7023.28,-16857.65,2661.34,9896.01,79,17007.7,47,17,2019.38,43,194,-19027.08,1,286,168.9747,Crustal,0.0,-13.0
2626467,20050502154000,-43.9512,169.0377,62,82,167,154,77,8,5.3,5.0,3.98e+23,14,10,69,2682.29,2320.36,813.5,-3523.89,-104.35,841.6,83,3649.5,15,18,670.85,75,211,-4320.34,3,108,169.0377,Crustal,0.0,-14.0
2399117,20050503155100,-38.226,179.4423,24,61,92,200,29,86,4.7,4.9,2.3e+23,20,3,89,-368.57,603.74,526.53,-1656.58,-1087.43,2025.15,54,2368.81,74,299,-132.53,2,203,-2236.28,16,113,179.4423,Crustal,0.0,-20.0
2399496,20050504074300,-36.7272,179.578,127,84,7,37,83,174,3.7,4.2,1.98e+22,36,3,79,195.41,-53.84,36.14,-179.36,-3.67,-16.05,56,208.85,9,353,-21.9,81,167,-186.96,1,262,179.578,Undetermined,0.0,-36.0
2399691,20050504171700,-38.7,179.1,137,72,50,28,43,154,4.8,4.2,2.47e+22,8,4,98,101.58,-42.85,138.26,-210.87,82.27,109.29,65,245.73,47,6,2.83,38,151,-248.56,18,256,179.1,Outer-rise,3.695244,-4.304755999999999
2400136,20050505183000,-45.5616,166.3935,180,62,69,40,34,125,4.4,4.1,1.6e+22,6,3,8,-77.27,28.71,69.99,-78.79,92.67,156.06,80,208.21,66,52,-96.16,19,190,-112.06,15,285,166.3935,Interface,11.1352024078,5.1352024078
2402836,20050511215800,-38.9168,175.9961,250,88,2,160,88,178,4.5,4.1,1.6e+22,22,4,89,-108.13,-121.45,-4.44,98.38,6.13,9.76,61,154.91,3,115,9.39,87,294,-164.3,0,205,175.9961,Crustal,76.33856999999999,54.33856999999999
2403682,20050513170700,-38.2113,179.4734,4,74,74,230,23,133,4.8,5.3,1.11e+24,16,3,36,3195.49,4231.25,1360.53,-7334.42,-8756.95,4138.93,61,9006.24,58,252,4224.54,16,8,-13230.78,27,107,179.4734,Crustal,0.0,-16.0
2404281,20050515000500,-38.2497,179.3779,26,74,94,191,17,76,4.9,5.0,3.75e+23,4,4,85,-389.64,458.81,1468.03,-1755.69,-2804.21,2145.33,57,3898.18,61,303,-290.56,4,204,-3607.62,29,113,179.3779,Crustal,0.0,-4.0
2410876,20050529115300,-37.1741,177.5061,23,82,144,119,54,9,4.4,4.2,2.36e+22,54,3,8,132.5,-101.66,-23.56,-235.09,-135.8,102.58,45,165.41,31,335,141.98,53,192,-307.39,18,76,177.5061,Undetermined,123.0655,69.0655
2417190,20050613031800,-37.8824,176.7308,243,86,-79,352,11,-160,4.1,3.9,8.68e+21,6,5,91,-3.26,-16.44,75.1,12.85,-38.82,-9.59,69,88.89,40,323,-4.15,10,62,-84.74,48,164,176.7308,Crustal,112.6588,106.6588
2417690,20050614055200,-45.7463,166.4011,212,74,40,109,52,159,4.1,4.1,1.39e+22,30,2,65,-112.55,74.04,-27.94,56.63,64.1,55.92,75,125.77,39,78,26.61,48,230,-152.38,14,336,166.4011,Slab,11.3362255096,-18.6637744904
2418019,20050614223300,-35.2066,178.8664,226,54,-56,358,47,-128,5.4,5.1,4.61e+23,183,2,57,369.36,-1401.14,2522.03,3485.83,519.28,-3855.2,43,4050.56,4,293,1115.28,26,25,-5165.85,64,196,178.8664,Slab,0.0,-183.0
2421904,20050623082100,-41.9772,173.9061,234,84,-149,140,59,-7,4.9,4.5,5.42e+22,6,6,55,535.9,87.62,230.84,-397.64,-118.72,-138.26,77,609.76,17,3,-136.33,58,243,-473.43,26,102,173.9061,Crustal,24.5162,18.5162
2421974,20050623121500,-41.9758,173.8861,62,76,158,158,69,16,5.1,4.7,1.09e+23,6,6,18,821.55,550.45,728.17,-623.75,220.0,-197.8,73,1374.92,25,19,-563.4,64,210,-811.52,5,111,173.8861,Crustal,24.8852,18.8852
2425407,20050630072000,-45.2332,166.4798,358,54,72,206,40,112,5.2,4.7,1.41e+23,10,6,98,10.83,294.52,-269.13,-1299.62,-391.93,1288.79,89,1416.07,74,217,-12.41,14,8,-1403.66,7,100,166.4798,Crustal,0.0,-10.0
2430546,20050710230900,-40.6008,176.869,23,89,131,114,41,1,4.7,4.2,2.52e+22,6,4,40,97.57,-139.41,137.33,-89.27,-149.94,-8.3,51,296.61,33,327,-88.55,41,202,-208.06,31,80,176.869,Slab,11.17014,5.17014
2435808,20050722042100,-47.911,165.4839,19,79,-159,285,69,-12,4.6,4.5,5.52e+22,26,4,49,383.22,-439.81,-28.32,-184.7,142.49,-198.52,67,633.33,7,151,-162.06,66,45,-471.27,23,244,165.4839,Crustal,60.143901825,34.143901825
2437015,20050724061100,-41.5067,174.2004,257,81,-49,357,41,-167,4.2,3.9,7.37e+21,16,3,88,-3.39,-47.61,52.43,20.64,-8.1,-17.24,62,75.95,25,317,-4.47,40,69,-71.48,40,204,174.2004,Crustal,31.56881,15.56881
2438415,20050727063400,-41.8821,171.7026,185,71,89,9,19,93,4.1,3.6,2.97e+21,12,2,83,2.37,2.55,-2.0,-19.32,23.32,16.94,63,28.37,64,93,2.65,1,185,-31.03,26,276,171.7026,Crustal,158.7887,146.7887
2440610,20050801090000,-37.8975,176.364,103,87,137,195,47,4,5.7,4.4,4.1e+22,186,4,45,-93.66,279.36,250.98,104.35,171.87,-10.69,57,474.56,31,50,-129.77,47,279,-344.79,27,157,176.364,Slab,143.172,-42.828
2440629,20050801111800,-45.7046,165.9877,1,52,128,129,52,52,4.3,3.9,8.1e+21,24,5,86,4.49,-40.64,27.44,-65.41,-13.51,60.92,75,77.97,61,335,6.09,29,155,-84.07,0,65,165.9877,Crustal,0.0,-24.0
2442827,20050806115400,-41.9565,171.6709,204,48,106,360,44,73,4.8,4.2,2.25e+22,12,6,81,19.71,53.4,-41.1,-224.58,6.07,204.87,73,213.65,78,183,22.58,12,12,-236.22,2,282,171.6709,Crustal,148.3877,136.3877
2445916,20050813054000,-37.3316,178.1759,29,70,-72,165,27,-131,4.9,4.5,6.17e+22,57,4,94,-75.78,-74.61,-270.05,443.51,365.38,-367.73,61,625.99,23,105,-18.15,18,202,-607.85,61,327,178.1759,Slab,29.60095,-27.39905
2450807,20050824180600,-43.2093,170.7666,243,88,104,340,14,8,4.1,4.1,1.36e+22,4,2,88,21.67,17.84,-118.88,-33.58,56.18,11.91,56,139.95,45,167,-8.45,14,62,-131.5,42,320,170.7666,Crustal,0.0,-4.0
2451579,20050826073500,-37.9023,176.7199,86,78,-15,179,75,-168,3.9,3.7,4.17e+21,8,3,61,2.65,-39.97,-8.03,9.2,-4.16,-11.85,42,46.13,2,133,-8.93,71,228,-37.19,19,42,176.7199,Crustal,112.533,104.533
2453272,20050830103600,-39.6601,177.3016,351,56,-92,175,34,-87,4.2,3.9,8.92e+21,20,4,55,23.08,5.44,8.38,70.75,32.83,-93.83,58,77.94,11,83,22.62,2,352,-100.56,79,253,177.3016,Crustal,13.30754,-6.6924600000000005
2453384,20050830173400,-35.7344,178.52,100,66,-41,209,53,-150,5.0,5.1,5.08e+23,2,6,53,4129.67,-3204.42,-1690.92,-1384.67,-919.85,-2745.0,76,5761.44,8,157,-1353.85,44,254,-4407.58,45,59,178.52,Crustal,0.0,-2.0
2463353,20050922160800,-37.1616,177.3998,23,80,-100,247,14,-47,4.3,4.0,9.57e+21,2,4,96,17.77,-21.36,-31.83,15.73,82.8,-33.5,60,94.68,34,121,2.1,9,24,-96.78,54,282,177.3998,Crustal,135.1961,133.1961
2464097,20050924143700,-46.7826,165.6563,136,85,86,355,6,129,4.2,3.8,6.61e+21,12,4,72,-3.66,2.39,46.29,-11.76,45.85,15.42,70,71.12,50,42,-10.04,4,136,-61.08,40,229,165.6563,Interface,20.878238678,8.878238677999999
2471995,20051012112000,-42.0328,171.6766,331,82,9,240,81,172,4.8,4.2,2.33e+22,6,7,81,202.55,116.21,-50.7,-189.73,-16.66,-12.82,78,245.39,12,196,-23.79,78,12,-221.6,1,105,171.6766,Crustal,134.901,128.901
2472534,20051013181100,-42.6784,172.4836,68,74,158,165,68,17,4.9,4.5,6.13e+22,10,3,81,283.87,430.39,272.79,-365.35,92.21,81.48,84,643.48,27,25,-61.06,62,215,-582.42,4,117,172.4836,Crustal,39.82408,29.824080000000002
2472801,20051014082700,-35.1586,179.4213,23,67,70,246,30,129,5.9,5.7,3.81e+24,198,4,91,-13478.83,16296.25,4685.22,-12853.89,-25429.7,26332.72,70,39027.3,63,262,-1850.19,18,31,-37177.11,20,128,179.4213,Slab,0.0,-198.0
2474759,20051019000500,-40.3907,176.2323,31,88,107,127,17,6,4.7,4.2,2.48e+22,22,3,77,43.98,-46.68,133.66,-70.45,-195.56,26.47,68,263.1,44,318,-30.71,17,210,-232.4,41,105,176.2323,Slab,17.75708,-4.242920000000002
2477338,20051024191000,-45.8802,166.8971,76,73,-151,337,62,-19,4.7,4.0,1.31e+22,81,5,60,99.05,90.92,-38.61,-47.45,25.82,-51.6,86,145.51,7,205,-29.07,56,103,-116.43,33,300,166.8971,Slab,62.4089622498,-18.5910377502
2480520,20051031213300,-41.6596,174.1859,75,68,-151,334,64,-25,4.7,4.1,1.72e+22,6,5,69,136.11,112.22,-36.06,-64.38,50.46,-71.73,75,186.95,3,204,-29.18,55,110,-157.78,35,296,174.1859,Crustal,27.607029999999998,21.607029999999998
2480685,20051101053900,-41.6585,174.1908,250,74,-159,154,70,-17,4.9,4.5,7.03e+22,6,6,93,515.52,435.4,139.3,-396.09,-260.43,-119.43,73,691.47,3,21,23.94,64,285,-715.41,26,113,174.1908,Crustal,27.607029999999998,21.607029999999998
2481737,20051103131600,-41.7418,174.2628,156,81,-46,255,45,-167,4.8,4.5,5.33e+22,16,7,62,298.66,250.95,-22.97,-203.5,-400.7,-95.17,75,477.53,23,214,111.75,44,327,-589.29,38,105,174.2628,Crustal,24.3418,8.3418
2484812,20051110134200,-41.6568,174.169,246,71,-158,148,69,-21,4.1,3.7,4.63e+21,2,4,52,45.41,23.72,4.59,-26.35,-10.86,-19.06,66,52.56,1,17,-12.52,61,284,-40.04,29,107,174.169,Crustal,27.98671,25.98671
2484890,20051110181400,-37.2103,177.4722,294,88,7,204,83,178,4.3,4.2,2.18e+22,18,6,85,168.44,-143.91,-31.36,-153.67,-1.56,-14.77,74,226.79,6,159,-17.36,83,309,-209.43,4,69,177.4722,Crustal,121.739,103.739
2491121,20051124133100,-39.0098,176.0417,358,56,85,187,34,98,4.5,4.0,1.29e+22,102,2,85,10.63,5.07,-7.28,-125.17,-48.01,114.54,62,124.38,78,251,10.14,4,0,-134.52,11,92,176.0417,Slab,68.63362,-33.36638000000001
2493425,20051129081300,-41.573,174.2161,240,81,168,332,78,10,4.4,3.8,6.56e+21,24,5,87,53.23,33.71,-17.87,-53.58,-3.49,0.35,80,67.86,15,196,-4.48,75,24,-63.38,2,286,174.2161,Crustal,29.46378,5.46378
2498033,20051210044100,-38.2078,176.294,46,50,115,191,46,64,4.5,3.8,6.41e+21,168,2,96,-8.56,30.22,18.37,-48.38,5.54,56.94,57,63.4,71,23,1.38,18,209,-64.79,2,119,176.294,Slab,115.2379,-52.762100000000004
2498995,20051212135500,-40.5148,176.0543,239,59,-77,36,34,-110,5.2,4.7,1.19e+23,30,6,84,568.8,-491.14,537.62,505.43,-129.83,-1074.23,75,1137.22,13,320,97.44,11,52,-1234.67,73,182,176.0543,Slab,18.63813,-11.36187
2499328,20051213080900,-41.0958,174.8616,203,70,-97,43,21,-71,4.6,4.2,2.6e+22,42,4,99,45.62,-81.07,67.34,119.62,-186.23,-165.24,64,260.75,25,298,-1.37,7,205,-259.38,64,102,174.8616,Slab,26.432290000000002,-15.567709999999998
2503505,20051223023700,-40.859,176.3355,232,77,64,118,29,153,4.2,4.1,1.34e+22,18,3,57,-82.25,-7.0,-68.85,23.53,92.63,58.71,60,150.09,51,112,-31.97,26,238,-118.12,27,343,176.3355,Interface,12.89332,-5.106680000000001
2503622,20051223092900,-45.2511,166.8986,187,64,69,47,33,125,4.5,3.9,7.49e+21,30,4,69,2.96,34.22,0.92,-54.14,42.23,51.18,74,68.59,65,61,12.69,18,196,-81.27,16,292,166.8986,Slab,19.4516181946,-10.548381805399998
2503923,20051224001500,-40.3818,176.9531,331,88,122,64,32,3,4.2,4.2,2.37e+22,18,3,98,-110.72,-72.48,-95.84,98.04,-174.83,12.68,59,235.34,39,270,2.67,32,149,-238.0,35,34,176.9531,Interface,11.13366,-6.866339999999999
2503930,20051224002700,-40.3816,176.9842,153,85,-120,55,30,-9,4.0,4.0,1.28e+22,20,2,87,-43.18,-34.68,-58.82,62.31,-93.27,-19.13,61,123.43,34,268,8.93,30,155,-132.36,42,35,176.9842,Interface,10.97862,-9.02138
2507683,20060101215600,-36.9437,177.749,342,70,99,137,22,67,5.3,4.5,5.75e+22,96,3,86,-54.4,-199.43,-114.44,-294.75,-416.13,349.15,52,553.73,64,267,42.41,9,158,-596.14,24,65,177.749,Undetermined,109.9692,13.9692
2509932,20060106072000,-46.8426,165.8225,41,68,110,178,30,50,4.4,4.3,3.4e+22,24,3,92,14.79,106.38,177.94,-234.45,-143.91,219.67,79,332.66,62,343,13.7,19,213,-346.36,20,116,165.8225,Interface,27.239734649699997,3.2397346496999972
2513129,20060113151200,-41.0805,175.0631,79,63,-66,214,36,-129,4.4,4.1,1.35e+22,30,3,63,69.1,-51.99,-81.32,38.62,-24.76,-107.72,45,121.3,15,151,27.83,22,247,-149.13,63,30,175.0631,Interface,23.42805,-6.571950000000001
2516827,20060122165200,-39.9651,176.5882,212,69,-79,3,24,-116,4.5,4.2,2.01e+22,27,4,79,18.93,-30.44,94.5,123.62,-113.61,-142.56,71,189.8,23,293,22.27,11,27,-212.07,64,141,176.5882,Slab,17.39135,-9.60865
2519205,20060128060200,-38.5764,175.8269,57,87,141,150,51,4,5.5,4.9,2.69e+23,156,7,92,1786.75,921.21,1529.77,-1939.34,-740.38,152.59,70,2742.66,29,6,-112.86,51,233,-2629.8,24,110,175.8269,Slab,105.101,-50.899
2522154,20060205002900,-40.334,176.3814,175,74,-82,330,18,-114,4.4,4.2,2.09e+22,33,2,58,52.26,26.9,1.81,82.61,-176.05,-134.88,57,184.67,28,259,49.14,7,352,-233.81,61,96,176.3814,Slab,16.350379999999998,-16.649620000000002
2760834,20060213193500,-37.7716,178.5468,333,72,-21,70,70,-161,4.4,4.2,2.26e+22,21,3,29,216.05,147.47,-1.68,-102.27,34.52,-113.77,65,274.18,1,22,-97.08,63,114,-177.1,27,292,178.5468,Interface,15.2758,-5.7242
2526413,20060215121500,-40.2128,173.4244,352,60,-124,226,44,-46,6.0,5.0,3.22e+23,225,5,52,-913.54,-1384.31,517.71,3083.12,1116.24,-2169.58,71,3661.5,9,106,-882.58,29,10,-2778.92,59,212,173.4244,Slab,154.9105,-70.08949999999999
2535866,20060308092200,-40.7937,176.4128,51,86,-25,143,65,-176,4.1,4.0,1.04e+22,21,5,77,-84.1,-25.39,-32.45,98.92,27.7,-14.82,57,110.72,14,100,-12.81,65,222,-97.91,20,4,176.4128,Crustal,13.04161,-7.95839
2536936,20060310120400,-40.1307,174.8885,86,84,-56,185,35,-169,4.3,3.7,4.69e+21,27,2,92,5.29,-26.88,-37.72,2.94,1.21,-8.24,53,47.79,30,148,-1.86,34,261,-45.94,41,28,174.8885,Crustal,53.844919999999995,26.844919999999995
2536987,20060310141700,-40.1173,174.9649,288,61,62,156,39,130,4.5,3.9,9.02e+21,33,3,80,-37.79,-44.26,-49.36,-32.29,10.78,70.08,68,95.01,63,152,-9.66,24,302,-85.35,12,38,174.9649,Crustal,53.78604,20.78604
2537149,20060310215800,-45.2888,167.1834,343,58,40,229,57,141,4.6,4.1,1.63e+22,105,3,57,62.74,71.37,-48.62,-162.22,-16.76,99.49,54,143.47,49,197,39.5,41,15,-182.98,1,106,167.1834,Slab,29.069690704299997,-75.9303092957
2538448,20060313110200,-39.8999,176.8019,242,66,-96,76,25,-77,4.6,4.2,2.51e+22,27,4,82,171.64,-77.48,142.43,4.96,-82.94,-176.6,44,262.78,21,336,-23.17,5,244,-239.62,69,141,176.8019,Slab,15.54145,-11.45855
2543155,20060323122700,-38.0459,178.2978,200,90,-96,105,6,-5,4.3,4.1,1.43e+22,30,3,96,6.8,-12.96,49.81,-5.87,-133.68,-0.93,76,144.97,44,296,-3.2,6,199,-141.76,45,104,178.2978,Interface,20.04855,-9.951450000000001
2544258,20060325152000,-40.5424,176.9353,256,74,148,356,59,19,4.7,4.3,3.64e+22,4,3,61,67.98,264.32,-214.84,-133.32,-86.51,65.34,71,403.03,34,213,-78.97,54,52,-324.06,10,309,176.9353,Crustal,10.903189999999999,6.903189999999999
2544260,20060325152400,-40.5029,176.8575,277,86,-176,187,86,-4,4.7,4.3,2.99e+22,8,2,15,-153.16,287.06,41.2,-4.31,-31.36,157.47,88,217.82,0,52,162.45,84,321,-380.27,6,142,176.8575,Crustal,11.36991,3.369910000000001
2553931,20060415071400,-47.041,165.701,205,81,70,90,22,154,5.4,5.0,4.17e+23,30,5,99,-1254.45,1397.18,-1354.73,6.89,3470.66,1247.56,79,4157.02,50,93,27.99,20,208,-4185.01,33,312,165.701,Interface,27.185070037800003,-2.8149299621999972
2558797,20060425000300,-36.9005,176.9864,62,55,-49,185,52,-134,4.5,4.1,1.82e+22,4,5,42,30.11,-77.59,-108.79,100.92,-61.6,-131.03,71,151.06,2,124,61.09,33,215,-212.15,57,31,176.9864,Crustal,219.9558,215.9558
2558800,20060425002200,-36.7398,177.0909,202,59,-101,41,33,-73,4.9,4.5,5.69e+22,2,5,85,158.0,-210.39,34.76,359.93,-260.5,-517.92,73,547.13,13,299,42.97,9,207,-590.11,74,85,177.0909,Crustal,250.2958,248.2958
2559763,20060427051700,-43.2994,170.5077,332,75,-19,67,72,-164,4.2,3.8,4.98e+21,6,5,78,42.52,28.8,-2.56,-30.3,15.19,-12.23,75,52.64,2,20,-5.68,66,114,-46.97,24,290,170.5077,Crustal,0.0,-6.0
2559903,20060427132400,-43.2979,170.5063,328,81,-17,61,73,-170,4.1,3.7,3.94e+21,6,4,46,40.28,18.63,3.46,-26.22,7.41,-14.05,69,45.6,6,15,-12.4,71,121,-33.19,19,284,170.5063,Crustal,0.0,-6.0
2567873,20060514173200,-40.9429,174.4539,219,82,-168,128,78,-9,5.0,4.5,7.34e+22,75,3,25,881.26,-170.96,42.29,-531.09,-59.37,-350.17,74,903.58,3,353,-338.45,76,252,-565.12,14,84,174.4539,Slab,39.71521,-35.28479
2572169,20060524063300,-38.3507,177.2325,208,57,-43,325,55,-138,4.2,4.1,1.48e+22,45,3,23,-24.97,8.72,122.68,111.73,-9.07,-86.76,45,112.3,1,267,70.6,38,357,-182.9,52,175,177.2325,Slab,43.04702,-1.9529799999999966
2577713,20060604234800,-40.496,176.396,2,82,54,261,37,166,4.8,4.4,4.27e+22,30,5,97,-16.51,252.52,-18.92,-82.61,-331.7,99.11,61,424.08,42,238,6.41,36,7,-430.49,28,120,176.396,Slab,14.82061,-15.17939
2582851,20060615075400,-38.5047,175.863,40,55,118,178,44,57,5.5,4.5,6.2e+22,183,4,16,202.74,373.2,88.69,-626.47,-103.43,423.73,56,456.15,67,7,327.21,22,203,-783.36,6,111,175.863,Slab,110.0943,-72.9057
2590398,20060702072800,-37.2003,177.3479,33,65,57,270,40,140,5.6,4.9,2.16e+23,153,4,69,-1383.98,865.47,74.06,-44.24,-1429.23,1428.22,85,2342.08,57,259,-357.52,29,48,-1984.56,14,146,177.3479,Slab,133.7488,-19.25120000000001
2592080,20060705213200,-45.1273,166.8899,23,76,-101,241,18,-53,4.8,4.2,2.35e+22,36,6,97,43.65,-70.01,-69.29,62.93,191.67,-106.58,73,236.28,30,122,-3.33,10,25,-232.95,58,279,166.8899,Slab,11.2934408188,-24.7065591812
2593170,20060708112700,-39.1796,176.8228,360,60,-121,230,42,-49,5.4,5.2,7.9e+23,24,4,77,-629.11,-3818.93,1508.36,6323.02,3146.2,-5693.92,74,8393.91,10,112,-985.54,26,16,-7408.37,62,221,176.8228,Slab,28.16668,4.1666799999999995
2593317,20060708183100,-37.4193,176.6615,101,85,142,194,52,6,5.7,4.7,1.21e+23,201,4,56,-611.2,851.83,723.79,365.32,-4.01,245.88,69,1062.48,30,50,297.36,52,274,-1359.84,22,154,176.6615,Slab,181.5753,-19.4247
2593838,20060709210100,-41.6772,174.1599,68,82,-137,331,47,-11,4.1,3.6,2.65e+21,4,3,47,21.11,10.91,-16.66,-13.96,3.0,-7.16,56,30.55,23,192,-8.09,46,76,-22.46,35,300,174.1599,Crustal,27.63294,23.63294
2599831,20060723003700,-40.5996,173.286,81,58,-71,228,37,-118,5.5,4.6,9.93e+22,189,2,81,773.34,-436.1,-413.83,35.04,-73.47,-808.38,70,1041.43,11,157,-96.7,16,250,-944.73,70,35,173.286,Slab,133.0024,-55.997600000000006
2607390,20060808014700,-42.4558,172.6956,48,69,122,169,38,37,4.4,4.1,1.79e+22,10,4,64,38.56,79.86,87.95,-137.05,-62.39,98.49,69,161.51,55,359,35.11,30,215,-196.62,18,115,172.6956,Crustal,42.58837,32.58837
2609766,20060813042900,-41.7639,172.6523,273,84,-46,9,44,-171,5.9,5.2,8.13e+23,90,4,44,3086.25,-5613.9,5599.81,-1275.5,-1104.88,-1810.75,61,9449.3,26,330,-2640.68,43,87,-6808.62,36,220,172.6523,Slab,73.73463000000001,-16.26536999999999
2612142,20060817143000,-39.8712,175.314,133,67,29,31,63,154,4.4,4.3,2.67e+22,114,2,89,164.63,-58.66,138.61,-250.41,-4.96,85.78,79,274.07,37,354,-14.87,53,167,-259.2,3,261,175.314,Slab,55.04871,-58.95129
2614071,20060821180800,-38.5566,175.8355,267,83,-34,1,57,-172,5.4,4.6,1.03e+23,126,2,99,43.96,-857.45,559.47,94.31,71.2,-138.26,58,1034.98,17,318,-2.84,56,76,-1032.14,28,219,175.8355,Slab,106.0196,-19.980400000000003
2614146,20060821221500,-37.2038,177.4984,257,88,-48,349,42,-177,4.6,4.4,4.88e+22,2,4,59,-71.48,-322.35,332.11,119.8,-150.38,-48.32,75,543.7,30,314,-110.56,42,75,-433.14,33,202,177.4984,Crustal,117.3265,115.3265
2619928,20060903140800,-39.3323,174.6358,328,78,78,195,17,136,5.1,4.3,3.09e+22,189,3,81,42.67,-43.29,-148.33,-148.11,-234.1,105.44,51,293.36,55,223,31.01,12,330,-324.37,32,68,174.6358,Slab,124.1147,-64.8853
2620132,20060904004500,-40.5164,176.8389,2,82,36,267,54,171,4.7,4.5,6.58e+22,20,4,25,-45.98,496.18,-266.3,87.38,-422.23,-41.4,40,808.91,31,231,-302.64,53,12,-506.27,19,129,176.8389,Slab,11.46087,-8.53913
2625245,20060915114300,-40.9652,174.4778,247,53,95,60,38,84,5.1,4.6,8.1e+22,54,5,99,-626.1,316.12,-212.18,-150.0,45.8,776.1,64,807.5,82,179,4.19,3,64,-811.69,8,334,174.4778,Slab,38.069390000000006,-15.930609999999994
